"","Sample","DPE","Flask","Individual","Strain","Family2","Group","Sample_name","fam_abundance","group2"
"951","W1r-L9_S19",22,"W1",9,"Wiltype salmon strain","Oxalobacteraceae","Gut_Add-r","W1_9",6.86527260574811,"Gut_Add-r: Wiltype salmon strain"
"952","W1r-L9_S19",22,"W1",9,"Wiltype salmon strain","Planococcaceae","Gut_Add-r","W1_9",0,"Gut_Add-r: Wiltype salmon strain"
"953","W1r-L9_S19",22,"W1",9,"Wiltype salmon strain","Propionibacteriaceae","Gut_Add-r","W1_9",0.0668385371908718,"Gut_Add-r: Wiltype salmon strain"
"954","W1r-L9_S19",22,"W1",9,"Wiltype salmon strain","Pseudomonadaceae","Gut_Add-r","W1_9",0.00954836245583882,"Gut_Add-r: Wiltype salmon strain"
"955","W1r-L9_S19",22,"W1",9,"Wiltype salmon strain","Rhodobacteraceae","Gut_Add-r","W1_9",0,"Gut_Add-r: Wiltype salmon strain"
"956","W1r-L9_S19",22,"W1",9,"Wiltype salmon strain","Sphingomonadaceae","Gut_Add-r","W1_9",0,"Gut_Add-r: Wiltype salmon strain"
"957","W1r-L9_S19",22,"W1",9,"Wiltype salmon strain","Staphylococcaceae","Gut_Add-r","W1_9",0,"Gut_Add-r: Wiltype salmon strain"
"958","W1r-L9_S19",22,"W1",9,"Wiltype salmon strain","Streptococcaceae","Gut_Add-r","W1_9",0,"Gut_Add-r: Wiltype salmon strain"
"959","W1r-L9_S19",22,"W1",9,"Wiltype salmon strain","Thermaceae","Gut_Add-r","W1_9",0,"Gut_Add-r: Wiltype salmon strain"
"960","W1r-L9_S19",22,"W1",9,"Wiltype salmon strain","Unassigned","Gut_Add-r","W1_9",25.3795474076196,"Gut_Add-r: Wiltype salmon strain"
"961","W2K-L10_S52",22,"W2",10,"Wiltype salmon strain","Comamonadaceae","Gut_Add-K","W2_10",2.47948951686417,"Gut_Add-K: Wiltype salmon strain"
"962","W2K-L10_S52",22,"W2",10,"Wiltype salmon strain","Corynebacteriaceae","Gut_Add-K","W2_10",0,"Gut_Add-K: Wiltype salmon strain"
"963","W2K-L10_S52",22,"W2",10,"Wiltype salmon strain","Flavobacteriaceae","Gut_Add-K","W2_10",0,"Gut_Add-K: Wiltype salmon strain"
"964","W2K-L10_S52",22,"W2",10,"Wiltype salmon strain","Geodermatophilaceae","Gut_Add-K","W2_10",1.58614402917046,"Gut_Add-K: Wiltype salmon strain"
"965","W2K-L10_S52",22,"W2",10,"Wiltype salmon strain","Lactobacillaceae","Gut_Add-K","W2_10",0,"Gut_Add-K: Wiltype salmon strain"
"966","W2K-L10_S52",22,"W2",10,"Wiltype salmon strain","Methylobacteriaceae","Gut_Add-K","W2_10",0,"Gut_Add-K: Wiltype salmon strain"
"967","W2K-L10_S52",22,"W2",10,"Wiltype salmon strain","Microbacteriaceae","Gut_Add-K","W2_10",0,"Gut_Add-K: Wiltype salmon strain"
"968","W2K-L10_S52",22,"W2",10,"Wiltype salmon strain","Micrococcaceae","Gut_Add-K","W2_10",0,"Gut_Add-K: Wiltype salmon strain"
"969","W2K-L10_S52",22,"W2",10,"Wiltype salmon strain","Moraxellaceae","Gut_Add-K","W2_10",0,"Gut_Add-K: Wiltype salmon strain"
"970","W2K-L10_S52",22,"W2",10,"Wiltype salmon strain","Neisseriaceae","Gut_Add-K","W2_10",0,"Gut_Add-K: Wiltype salmon strain"
"971","W2K-L10_S52",22,"W2",10,"Wiltype salmon strain","Oxalobacteraceae","Gut_Add-K","W2_10",13.1449407474932,"Gut_Add-K: Wiltype salmon strain"
"972","W2K-L10_S52",22,"W2",10,"Wiltype salmon strain","Planococcaceae","Gut_Add-K","W2_10",5.03190519598906,"Gut_Add-K: Wiltype salmon strain"
"973","W2K-L10_S52",22,"W2",10,"Wiltype salmon strain","Propionibacteriaceae","Gut_Add-K","W2_10",5.25068368277119,"Gut_Add-K: Wiltype salmon strain"
"974","W2K-L10_S52",22,"W2",10,"Wiltype salmon strain","Pseudomonadaceae","Gut_Add-K","W2_10",48.2862351868733,"Gut_Add-K: Wiltype salmon strain"
"975","W2K-L10_S52",22,"W2",10,"Wiltype salmon strain","Rhodobacteraceae","Gut_Add-K","W2_10",0,"Gut_Add-K: Wiltype salmon strain"
"976","W2K-L10_S52",22,"W2",10,"Wiltype salmon strain","Sphingomonadaceae","Gut_Add-K","W2_10",2.57064721969006,"Gut_Add-K: Wiltype salmon strain"
"977","W2K-L10_S52",22,"W2",10,"Wiltype salmon strain","Staphylococcaceae","Gut_Add-K","W2_10",2.461257976299,"Gut_Add-K: Wiltype salmon strain"
"978","W2K-L10_S52",22,"W2",10,"Wiltype salmon strain","Streptococcaceae","Gut_Add-K","W2_10",0,"Gut_Add-K: Wiltype salmon strain"
"979","W2K-L10_S52",22,"W2",10,"Wiltype salmon strain","Thermaceae","Gut_Add-K","W2_10",0,"Gut_Add-K: Wiltype salmon strain"
"980","W2K-L10_S52",22,"W2",10,"Wiltype salmon strain","Unassigned","Gut_Add-K","W2_10",7.36554238833181,"Gut_Add-K: Wiltype salmon strain"
"981","W2K-L7_S49",22,"W2",7,"Wiltype salmon strain","Comamonadaceae","Gut_Add-K","W2_7",2.13601095390233,"Gut_Add-K: Wiltype salmon strain"
"982","W2K-L7_S49",22,"W2",7,"Wiltype salmon strain","Corynebacteriaceae","Gut_Add-K","W2_7",0,"Gut_Add-K: Wiltype salmon strain"
"983","W2K-L7_S49",22,"W2",7,"Wiltype salmon strain","Flavobacteriaceae","Gut_Add-K","W2_7",0.392514833409402,"Gut_Add-K: Wiltype salmon strain"
"984","W2K-L7_S49",22,"W2",7,"Wiltype salmon strain","Geodermatophilaceae","Gut_Add-K","W2_7",0,"Gut_Add-K: Wiltype salmon strain"
"985","W2K-L7_S49",22,"W2",7,"Wiltype salmon strain","Lactobacillaceae","Gut_Add-K","W2_7",0,"Gut_Add-K: Wiltype salmon strain"
"986","W2K-L7_S49",22,"W2",7,"Wiltype salmon strain","Methylobacteriaceae","Gut_Add-K","W2_7",0,"Gut_Add-K: Wiltype salmon strain"
"987","W2K-L7_S49",22,"W2",7,"Wiltype salmon strain","Microbacteriaceae","Gut_Add-K","W2_7",0,"Gut_Add-K: Wiltype salmon strain"
"988","W2K-L7_S49",22,"W2",7,"Wiltype salmon strain","Micrococcaceae","Gut_Add-K","W2_7",0,"Gut_Add-K: Wiltype salmon strain"
"989","W2K-L7_S49",22,"W2",7,"Wiltype salmon strain","Moraxellaceae","Gut_Add-K","W2_7",0.0638977635782748,"Gut_Add-K: Wiltype salmon strain"
"990","W2K-L7_S49",22,"W2",7,"Wiltype salmon strain","Neisseriaceae","Gut_Add-K","W2_7",0,"Gut_Add-K: Wiltype salmon strain"
"991","W2K-L7_S49",22,"W2",7,"Wiltype salmon strain","Oxalobacteraceae","Gut_Add-K","W2_7",36.184390689183,"Gut_Add-K: Wiltype salmon strain"
"992","W2K-L7_S49",22,"W2",7,"Wiltype salmon strain","Planococcaceae","Gut_Add-K","W2_7",0,"Gut_Add-K: Wiltype salmon strain"
"993","W2K-L7_S49",22,"W2",7,"Wiltype salmon strain","Propionibacteriaceae","Gut_Add-K","W2_7",0,"Gut_Add-K: Wiltype salmon strain"
"994","W2K-L7_S49",22,"W2",7,"Wiltype salmon strain","Pseudomonadaceae","Gut_Add-K","W2_7",28.297581013236,"Gut_Add-K: Wiltype salmon strain"
"995","W2K-L7_S49",22,"W2",7,"Wiltype salmon strain","Rhodobacteraceae","Gut_Add-K","W2_7",0,"Gut_Add-K: Wiltype salmon strain"
"996","W2K-L7_S49",22,"W2",7,"Wiltype salmon strain","Sphingomonadaceae","Gut_Add-K","W2_7",0,"Gut_Add-K: Wiltype salmon strain"
"997","W2K-L7_S49",22,"W2",7,"Wiltype salmon strain","Staphylococcaceae","Gut_Add-K","W2_7",0,"Gut_Add-K: Wiltype salmon strain"
"998","W2K-L7_S49",22,"W2",7,"Wiltype salmon strain","Streptococcaceae","Gut_Add-K","W2_7",0,"Gut_Add-K: Wiltype salmon strain"
"999","W2K-L7_S49",22,"W2",7,"Wiltype salmon strain","Thermaceae","Gut_Add-K","W2_7",0,"Gut_Add-K: Wiltype salmon strain"
"1000","W2K-L7_S49",22,"W2",7,"Wiltype salmon strain","Unassigned","Gut_Add-K","W2_7",32.9073482428115,"Gut_Add-K: Wiltype salmon strain"
"1001","W2K-L8_S50",22,"W2",8,"Wiltype salmon strain","Comamonadaceae","Gut_Add-K","W2_8",7.54318265343624,"Gut_Add-K: Wiltype salmon strain"
"1002","W2K-L8_S50",22,"W2",8,"Wiltype salmon strain","Corynebacteriaceae","Gut_Add-K","W2_8",0.496141124586549,"Gut_Add-K: Wiltype salmon strain"
"1003","W2K-L8_S50",22,"W2",8,"Wiltype salmon strain","Flavobacteriaceae","Gut_Add-K","W2_8",0.0459389930172731,"Gut_Add-K: Wiltype salmon strain"
"1004","W2K-L8_S50",22,"W2",8,"Wiltype salmon strain","Geodermatophilaceae","Gut_Add-K","W2_8",0,"Gut_Add-K: Wiltype salmon strain"
"1005","W2K-L8_S50",22,"W2",8,"Wiltype salmon strain","Lactobacillaceae","Gut_Add-K","W2_8",0,"Gut_Add-K: Wiltype salmon strain"
"1006","W2K-L8_S50",22,"W2",8,"Wiltype salmon strain","Methylobacteriaceae","Gut_Add-K","W2_8",0,"Gut_Add-K: Wiltype salmon strain"
"1007","W2K-L8_S50",22,"W2",8,"Wiltype salmon strain","Microbacteriaceae","Gut_Add-K","W2_8",0,"Gut_Add-K: Wiltype salmon strain"
"1008","W2K-L8_S50",22,"W2",8,"Wiltype salmon strain","Micrococcaceae","Gut_Add-K","W2_8",0.588019110621095,"Gut_Add-K: Wiltype salmon strain"
"1009","W2K-L8_S50",22,"W2",8,"Wiltype salmon strain","Moraxellaceae","Gut_Add-K","W2_8",3.13303932377802,"Gut_Add-K: Wiltype salmon strain"
"1010","W2K-L8_S50",22,"W2",8,"Wiltype salmon strain","Neisseriaceae","Gut_Add-K","W2_8",0,"Gut_Add-K: Wiltype salmon strain"
"1011","W2K-L8_S50",22,"W2",8,"Wiltype salmon strain","Oxalobacteraceae","Gut_Add-K","W2_8",18.917677324513,"Gut_Add-K: Wiltype salmon strain"
"1012","W2K-L8_S50",22,"W2",8,"Wiltype salmon strain","Planococcaceae","Gut_Add-K","W2_8",0,"Gut_Add-K: Wiltype salmon strain"
"1013","W2K-L8_S50",22,"W2",8,"Wiltype salmon strain","Propionibacteriaceae","Gut_Add-K","W2_8",0.284821756707093,"Gut_Add-K: Wiltype salmon strain"
"1014","W2K-L8_S50",22,"W2",8,"Wiltype salmon strain","Pseudomonadaceae","Gut_Add-K","W2_8",10.1984564498346,"Gut_Add-K: Wiltype salmon strain"
"1015","W2K-L8_S50",22,"W2",8,"Wiltype salmon strain","Rhodobacteraceae","Gut_Add-K","W2_8",8.03013597941933,"Gut_Add-K: Wiltype salmon strain"
"1016","W2K-L8_S50",22,"W2",8,"Wiltype salmon strain","Sphingomonadaceae","Gut_Add-K","W2_8",2.82065417126057,"Gut_Add-K: Wiltype salmon strain"
"1017","W2K-L8_S50",22,"W2",8,"Wiltype salmon strain","Staphylococcaceae","Gut_Add-K","W2_8",9.96876148474825,"Gut_Add-K: Wiltype salmon strain"
"1018","W2K-L8_S50",22,"W2",8,"Wiltype salmon strain","Streptococcaceae","Gut_Add-K","W2_8",0,"Gut_Add-K: Wiltype salmon strain"
"1019","W2K-L8_S50",22,"W2",8,"Wiltype salmon strain","Thermaceae","Gut_Add-K","W2_8",0,"Gut_Add-K: Wiltype salmon strain"
"1020","W2K-L8_S50",22,"W2",8,"Wiltype salmon strain","Unassigned","Gut_Add-K","W2_8",27.8482175670709,"Gut_Add-K: Wiltype salmon strain"
"1021","W2K-L9_S51",22,"W2",9,"Wiltype salmon strain","Comamonadaceae","Gut_Add-K","W2_9",0,"Gut_Add-K: Wiltype salmon strain"
"1022","W2K-L9_S51",22,"W2",9,"Wiltype salmon strain","Corynebacteriaceae","Gut_Add-K","W2_9",1.17754450022821,"Gut_Add-K: Wiltype salmon strain"
"1023","W2K-L9_S51",22,"W2",9,"Wiltype salmon strain","Flavobacteriaceae","Gut_Add-K","W2_9",0,"Gut_Add-K: Wiltype salmon strain"
"1024","W2K-L9_S51",22,"W2",9,"Wiltype salmon strain","Geodermatophilaceae","Gut_Add-K","W2_9",0,"Gut_Add-K: Wiltype salmon strain"
"1025","W2K-L9_S51",22,"W2",9,"Wiltype salmon strain","Lactobacillaceae","Gut_Add-K","W2_9",0,"Gut_Add-K: Wiltype salmon strain"
"1026","W2K-L9_S51",22,"W2",9,"Wiltype salmon strain","Methylobacteriaceae","Gut_Add-K","W2_9",0.0365130077590142,"Gut_Add-K: Wiltype salmon strain"
"1027","W2K-L9_S51",22,"W2",9,"Wiltype salmon strain","Microbacteriaceae","Gut_Add-K","W2_9",14.7695116385212,"Gut_Add-K: Wiltype salmon strain"
"1028","W2K-L9_S51",22,"W2",9,"Wiltype salmon strain","Micrococcaceae","Gut_Add-K","W2_9",0,"Gut_Add-K: Wiltype salmon strain"
"1029","W2K-L9_S51",22,"W2",9,"Wiltype salmon strain","Moraxellaceae","Gut_Add-K","W2_9",3.55089000456413,"Gut_Add-K: Wiltype salmon strain"
"1030","W2K-L9_S51",22,"W2",9,"Wiltype salmon strain","Neisseriaceae","Gut_Add-K","W2_9",0,"Gut_Add-K: Wiltype salmon strain"
"1031","W2K-L9_S51",22,"W2",9,"Wiltype salmon strain","Oxalobacteraceae","Gut_Add-K","W2_9",2.25467822911912,"Gut_Add-K: Wiltype salmon strain"
"1032","W2K-L9_S51",22,"W2",9,"Wiltype salmon strain","Planococcaceae","Gut_Add-K","W2_9",0,"Gut_Add-K: Wiltype salmon strain"
"1033","W2K-L9_S51",22,"W2",9,"Wiltype salmon strain","Propionibacteriaceae","Gut_Add-K","W2_9",1.07713372889092,"Gut_Add-K: Wiltype salmon strain"
"1034","W2K-L9_S51",22,"W2",9,"Wiltype salmon strain","Pseudomonadaceae","Gut_Add-K","W2_9",53.0625285257873,"Gut_Add-K: Wiltype salmon strain"
"1035","W2K-L9_S51",22,"W2",9,"Wiltype salmon strain","Rhodobacteraceae","Gut_Add-K","W2_9",0.209949794614331,"Gut_Add-K: Wiltype salmon strain"
"1036","W2K-L9_S51",22,"W2",9,"Wiltype salmon strain","Sphingomonadaceae","Gut_Add-K","W2_9",0.0821542674577818,"Gut_Add-K: Wiltype salmon strain"
"1037","W2K-L9_S51",22,"W2",9,"Wiltype salmon strain","Staphylococcaceae","Gut_Add-K","W2_9",7.78639890460977,"Gut_Add-K: Wiltype salmon strain"
"1038","W2K-L9_S51",22,"W2",9,"Wiltype salmon strain","Streptococcaceae","Gut_Add-K","W2_9",2.56503879507074,"Gut_Add-K: Wiltype salmon strain"
"1039","W2K-L9_S51",22,"W2",9,"Wiltype salmon strain","Thermaceae","Gut_Add-K","W2_9",0,"Gut_Add-K: Wiltype salmon strain"
"1040","W2K-L9_S51",22,"W2",9,"Wiltype salmon strain","Unassigned","Gut_Add-K","W2_9",9.35645823824738,"Gut_Add-K: Wiltype salmon strain"
"1041","W5r-L10_S24",22,"W5",10,"Wiltype salmon strain","Comamonadaceae","Gut_Add-r","W5_10",0.0182199143664025,"Gut_Add-r: Wiltype salmon strain"
"1042","W5r-L10_S24",22,"W5",10,"Wiltype salmon strain","Corynebacteriaceae","Gut_Add-r","W5_10",0.29151862986244,"Gut_Add-r: Wiltype salmon strain"
"1043","W5r-L10_S24",22,"W5",10,"Wiltype salmon strain","Flavobacteriaceae","Gut_Add-r","W5_10",0,"Gut_Add-r: Wiltype salmon strain"
"1044","W5r-L10_S24",22,"W5",10,"Wiltype salmon strain","Geodermatophilaceae","Gut_Add-r","W5_10",0,"Gut_Add-r: Wiltype salmon strain"
"1045","W5r-L10_S24",22,"W5",10,"Wiltype salmon strain","Lactobacillaceae","Gut_Add-r","W5_10",0,"Gut_Add-r: Wiltype salmon strain"
"1046","W5r-L10_S24",22,"W5",10,"Wiltype salmon strain","Methylobacteriaceae","Gut_Add-r","W5_10",0,"Gut_Add-r: Wiltype salmon strain"
"1047","W5r-L10_S24",22,"W5",10,"Wiltype salmon strain","Microbacteriaceae","Gut_Add-r","W5_10",0,"Gut_Add-r: Wiltype salmon strain"
"1048","W5r-L10_S24",22,"W5",10,"Wiltype salmon strain","Micrococcaceae","Gut_Add-r","W5_10",0,"Gut_Add-r: Wiltype salmon strain"
"1049","W5r-L10_S24",22,"W5",10,"Wiltype salmon strain","Moraxellaceae","Gut_Add-r","W5_10",0,"Gut_Add-r: Wiltype salmon strain"
"1050","W5r-L10_S24",22,"W5",10,"Wiltype salmon strain","Neisseriaceae","Gut_Add-r","W5_10",0,"Gut_Add-r: Wiltype salmon strain"
"1051","W5r-L10_S24",22,"W5",10,"Wiltype salmon strain","Oxalobacteraceae","Gut_Add-r","W5_10",0,"Gut_Add-r: Wiltype salmon strain"
"1052","W5r-L10_S24",22,"W5",10,"Wiltype salmon strain","Planococcaceae","Gut_Add-r","W5_10",0,"Gut_Add-r: Wiltype salmon strain"
"1053","W5r-L10_S24",22,"W5",10,"Wiltype salmon strain","Propionibacteriaceae","Gut_Add-r","W5_10",0,"Gut_Add-r: Wiltype salmon strain"
"1054","W5r-L10_S24",22,"W5",10,"Wiltype salmon strain","Pseudomonadaceae","Gut_Add-r","W5_10",25.6627493850779,"Gut_Add-r: Wiltype salmon strain"
"1055","W5r-L10_S24",22,"W5",10,"Wiltype salmon strain","Rhodobacteraceae","Gut_Add-r","W5_10",0.792566274938508,"Gut_Add-r: Wiltype salmon strain"
"1056","W5r-L10_S24",22,"W5",10,"Wiltype salmon strain","Sphingomonadaceae","Gut_Add-r","W5_10",0,"Gut_Add-r: Wiltype salmon strain"
"1057","W5r-L10_S24",22,"W5",10,"Wiltype salmon strain","Staphylococcaceae","Gut_Add-r","W5_10",9.5199052564453,"Gut_Add-r: Wiltype salmon strain"
"1058","W5r-L10_S24",22,"W5",10,"Wiltype salmon strain","Streptococcaceae","Gut_Add-r","W5_10",12.5626309556345,"Gut_Add-r: Wiltype salmon strain"
"1059","W5r-L10_S24",22,"W5",10,"Wiltype salmon strain","Thermaceae","Gut_Add-r","W5_10",0,"Gut_Add-r: Wiltype salmon strain"
"1060","W5r-L10_S24",22,"W5",10,"Wiltype salmon strain","Unassigned","Gut_Add-r","W5_10",5.52974401020315,"Gut_Add-r: Wiltype salmon strain"
"1061","W5r-L7_S21",22,"W5",7,"Wiltype salmon strain","Comamonadaceae","Gut_Add-r","W5_7",0,"Gut_Add-r: Wiltype salmon strain"
"1062","W5r-L7_S21",22,"W5",7,"Wiltype salmon strain","Corynebacteriaceae","Gut_Add-r","W5_7",0,"Gut_Add-r: Wiltype salmon strain"
"1063","W5r-L7_S21",22,"W5",7,"Wiltype salmon strain","Flavobacteriaceae","Gut_Add-r","W5_7",0,"Gut_Add-r: Wiltype salmon strain"
"1064","W5r-L7_S21",22,"W5",7,"Wiltype salmon strain","Geodermatophilaceae","Gut_Add-r","W5_7",0,"Gut_Add-r: Wiltype salmon strain"
"1065","W5r-L7_S21",22,"W5",7,"Wiltype salmon strain","Lactobacillaceae","Gut_Add-r","W5_7",0,"Gut_Add-r: Wiltype salmon strain"
"1066","W5r-L7_S21",22,"W5",7,"Wiltype salmon strain","Methylobacteriaceae","Gut_Add-r","W5_7",0,"Gut_Add-r: Wiltype salmon strain"
"1067","W5r-L7_S21",22,"W5",7,"Wiltype salmon strain","Microbacteriaceae","Gut_Add-r","W5_7",0,"Gut_Add-r: Wiltype salmon strain"
"1068","W5r-L7_S21",22,"W5",7,"Wiltype salmon strain","Micrococcaceae","Gut_Add-r","W5_7",15.0263780243769,"Gut_Add-r: Wiltype salmon strain"
"1069","W5r-L7_S21",22,"W5",7,"Wiltype salmon strain","Moraxellaceae","Gut_Add-r","W5_7",12.2430416590868,"Gut_Add-r: Wiltype salmon strain"
"1070","W5r-L7_S21",22,"W5",7,"Wiltype salmon strain","Neisseriaceae","Gut_Add-r","W5_7",0,"Gut_Add-r: Wiltype salmon strain"
"1071","W5r-L7_S21",22,"W5",7,"Wiltype salmon strain","Oxalobacteraceae","Gut_Add-r","W5_7",0,"Gut_Add-r: Wiltype salmon strain"
"1072","W5r-L7_S21",22,"W5",7,"Wiltype salmon strain","Planococcaceae","Gut_Add-r","W5_7",10.2419501546298,"Gut_Add-r: Wiltype salmon strain"
"1073","W5r-L7_S21",22,"W5",7,"Wiltype salmon strain","Propionibacteriaceae","Gut_Add-r","W5_7",0.0454793523740222,"Gut_Add-r: Wiltype salmon strain"
"1074","W5r-L7_S21",22,"W5",7,"Wiltype salmon strain","Pseudomonadaceae","Gut_Add-r","W5_7",0.309259596143351,"Gut_Add-r: Wiltype salmon strain"
"1075","W5r-L7_S21",22,"W5",7,"Wiltype salmon strain","Rhodobacteraceae","Gut_Add-r","W5_7",0,"Gut_Add-r: Wiltype salmon strain"
"1076","W5r-L7_S21",22,"W5",7,"Wiltype salmon strain","Sphingomonadaceae","Gut_Add-r","W5_7",0,"Gut_Add-r: Wiltype salmon strain"
"1077","W5r-L7_S21",22,"W5",7,"Wiltype salmon strain","Staphylococcaceae","Gut_Add-r","W5_7",0,"Gut_Add-r: Wiltype salmon strain"
"1078","W5r-L7_S21",22,"W5",7,"Wiltype salmon strain","Streptococcaceae","Gut_Add-r","W5_7",0,"Gut_Add-r: Wiltype salmon strain"
"1079","W5r-L7_S21",22,"W5",7,"Wiltype salmon strain","Thermaceae","Gut_Add-r","W5_7",0,"Gut_Add-r: Wiltype salmon strain"
"1080","W5r-L7_S21",22,"W5",7,"Wiltype salmon strain","Unassigned","Gut_Add-r","W5_7",55.4211388029834,"Gut_Add-r: Wiltype salmon strain"
"1081","W5r-L8_S22",22,"W5",8,"Wiltype salmon strain","Comamonadaceae","Gut_Add-r","W5_8",0,"Gut_Add-r: Wiltype salmon strain"
"1082","W5r-L8_S22",22,"W5",8,"Wiltype salmon strain","Corynebacteriaceae","Gut_Add-r","W5_8",0,"Gut_Add-r: Wiltype salmon strain"
"1083","W5r-L8_S22",22,"W5",8,"Wiltype salmon strain","Flavobacteriaceae","Gut_Add-r","W5_8",8.79941701584988,"Gut_Add-r: Wiltype salmon strain"
"1084","W5r-L8_S22",22,"W5",8,"Wiltype salmon strain","Geodermatophilaceae","Gut_Add-r","W5_8",0,"Gut_Add-r: Wiltype salmon strain"
"1085","W5r-L8_S22",22,"W5",8,"Wiltype salmon strain","Lactobacillaceae","Gut_Add-r","W5_8",0,"Gut_Add-r: Wiltype salmon strain"
"1086","W5r-L8_S22",22,"W5",8,"Wiltype salmon strain","Methylobacteriaceae","Gut_Add-r","W5_8",0,"Gut_Add-r: Wiltype salmon strain"
"1087","W5r-L8_S22",22,"W5",8,"Wiltype salmon strain","Microbacteriaceae","Gut_Add-r","W5_8",0,"Gut_Add-r: Wiltype salmon strain"
"1088","W5r-L8_S22",22,"W5",8,"Wiltype salmon strain","Micrococcaceae","Gut_Add-r","W5_8",1.45746037529605,"Gut_Add-r: Wiltype salmon strain"
"1089","W5r-L8_S22",22,"W5",8,"Wiltype salmon strain","Moraxellaceae","Gut_Add-r","W5_8",0,"Gut_Add-r: Wiltype salmon strain"
"1090","W5r-L8_S22",22,"W5",8,"Wiltype salmon strain","Neisseriaceae","Gut_Add-r","W5_8",0,"Gut_Add-r: Wiltype salmon strain"
"1091","W5r-L8_S22",22,"W5",8,"Wiltype salmon strain","Oxalobacteraceae","Gut_Add-r","W5_8",17.2800145746038,"Gut_Add-r: Wiltype salmon strain"
"1092","W5r-L8_S22",22,"W5",8,"Wiltype salmon strain","Planococcaceae","Gut_Add-r","W5_8",0,"Gut_Add-r: Wiltype salmon strain"
"1093","W5r-L8_S22",22,"W5",8,"Wiltype salmon strain","Propionibacteriaceae","Gut_Add-r","W5_8",11.3317544179268,"Gut_Add-r: Wiltype salmon strain"
"1094","W5r-L8_S22",22,"W5",8,"Wiltype salmon strain","Pseudomonadaceae","Gut_Add-r","W5_8",0,"Gut_Add-r: Wiltype salmon strain"
"1095","W5r-L8_S22",22,"W5",8,"Wiltype salmon strain","Rhodobacteraceae","Gut_Add-r","W5_8",0,"Gut_Add-r: Wiltype salmon strain"
"1096","W5r-L8_S22",22,"W5",8,"Wiltype salmon strain","Sphingomonadaceae","Gut_Add-r","W5_8",0,"Gut_Add-r: Wiltype salmon strain"
"1097","W5r-L8_S22",22,"W5",8,"Wiltype salmon strain","Staphylococcaceae","Gut_Add-r","W5_8",44.4434323191838,"Gut_Add-r: Wiltype salmon strain"
"1098","W5r-L8_S22",22,"W5",8,"Wiltype salmon strain","Streptococcaceae","Gut_Add-r","W5_8",0,"Gut_Add-r: Wiltype salmon strain"
"1099","W5r-L8_S22",22,"W5",8,"Wiltype salmon strain","Thermaceae","Gut_Add-r","W5_8",0,"Gut_Add-r: Wiltype salmon strain"
"1100","W5r-L8_S22",22,"W5",8,"Wiltype salmon strain","Unassigned","Gut_Add-r","W5_8",1.06576789943523,"Gut_Add-r: Wiltype salmon strain"
"1101","W5r-L9_S23",22,"W5",9,"Wiltype salmon strain","Comamonadaceae","Gut_Add-r","W5_9",0,"Gut_Add-r: Wiltype salmon strain"
"1102","W5r-L9_S23",22,"W5",9,"Wiltype salmon strain","Corynebacteriaceae","Gut_Add-r","W5_9",0,"Gut_Add-r: Wiltype salmon strain"
"1103","W5r-L9_S23",22,"W5",9,"Wiltype salmon strain","Flavobacteriaceae","Gut_Add-r","W5_9",0,"Gut_Add-r: Wiltype salmon strain"
"1104","W5r-L9_S23",22,"W5",9,"Wiltype salmon strain","Geodermatophilaceae","Gut_Add-r","W5_9",0,"Gut_Add-r: Wiltype salmon strain"
"1105","W5r-L9_S23",22,"W5",9,"Wiltype salmon strain","Lactobacillaceae","Gut_Add-r","W5_9",0,"Gut_Add-r: Wiltype salmon strain"
"1106","W5r-L9_S23",22,"W5",9,"Wiltype salmon strain","Methylobacteriaceae","Gut_Add-r","W5_9",0,"Gut_Add-r: Wiltype salmon strain"
"1107","W5r-L9_S23",22,"W5",9,"Wiltype salmon strain","Microbacteriaceae","Gut_Add-r","W5_9",6.75478577939836,"Gut_Add-r: Wiltype salmon strain"
"1108","W5r-L9_S23",22,"W5",9,"Wiltype salmon strain","Micrococcaceae","Gut_Add-r","W5_9",0,"Gut_Add-r: Wiltype salmon strain"
"1109","W5r-L9_S23",22,"W5",9,"Wiltype salmon strain","Moraxellaceae","Gut_Add-r","W5_9",7.88514129443938,"Gut_Add-r: Wiltype salmon strain"
"1110","W5r-L9_S23",22,"W5",9,"Wiltype salmon strain","Neisseriaceae","Gut_Add-r","W5_9",0,"Gut_Add-r: Wiltype salmon strain"
"1111","W5r-L9_S23",22,"W5",9,"Wiltype salmon strain","Oxalobacteraceae","Gut_Add-r","W5_9",4.46672743846855,"Gut_Add-r: Wiltype salmon strain"
"1112","W5r-L9_S23",22,"W5",9,"Wiltype salmon strain","Planococcaceae","Gut_Add-r","W5_9",0,"Gut_Add-r: Wiltype salmon strain"
"1113","W5r-L9_S23",22,"W5",9,"Wiltype salmon strain","Propionibacteriaceae","Gut_Add-r","W5_9",0.546946216955333,"Gut_Add-r: Wiltype salmon strain"
"1114","W5r-L9_S23",22,"W5",9,"Wiltype salmon strain","Pseudomonadaceae","Gut_Add-r","W5_9",41.79580674567,"Gut_Add-r: Wiltype salmon strain"
"1115","W5r-L9_S23",22,"W5",9,"Wiltype salmon strain","Rhodobacteraceae","Gut_Add-r","W5_9",0,"Gut_Add-r: Wiltype salmon strain"
"1116","W5r-L9_S23",22,"W5",9,"Wiltype salmon strain","Sphingomonadaceae","Gut_Add-r","W5_9",14.3846855059253,"Gut_Add-r: Wiltype salmon strain"
